frame,pupil2D_x,pupil2D_y,gaze_x,gaze_y,confidence,consistence
450,230.032325,85.753466,63.494496,105.346118,0.976826,1.000000
451,229.490571,85.278379,63.629338,105.445664,0.976187,1.000000
452,229.056122,84.854607,63.739040,105.545358,0.976946,1.000000
453,228.601463,84.260167,63.846760,105.679731,0.976609,1.000000
454,228.197123,83.850271,63.948902,105.781265,0.977292,1.000000
455,227.798747,83.598825,64.056170,105.826491,0.976205,1.000000
456,227.321295,83.176997,64.169871,105.923433,0.976748,1.000000
457,226.806239,82.849072,64.307682,105.985538,0.976919,1.000000
458,226.409678,82.478721,64.406932,106.070643,0.976756,1.000000
459,225.974118,82.068352,64.515541,106.158451,0.976334,1.000000
460,225.457488,81.765579,64.651234,106.219168,0.975565,1.000000
461,225.012837,81.464229,64.764662,106.279507,0.976554,1.000000
462,224.473024,81.103912,64.905219,106.350017,0.975948,1.000000
463,224.078175,80.572274,64.995253,106.474490,0.977166,1.000000
464,223.420771,80.298879,65.177297,106.519810,0.976114,1.000000
465,222.870541,79.893180,65.318875,106.594571,0.975913,1.000000
466,222.325312,79.588751,65.459497,106.659521,0.975850,1.000000
467,221.870492,79.369423,65.582029,106.688371,0.975253,1.000000
468,221.228168,78.999165,65.746308,106.763785,0.976777,1.000000
469,220.553273,78.569170,65.922403,106.844394,0.976309,1.000000
470,219.825697,78.314153,66.115434,106.878767,0.975121,1.000000
471,219.252117,78.095577,66.263737,106.912079,0.976035,1.000000
472,218.576797,77.978343,66.449436,106.914716,0.976144,1.000000
473,217.723334,77.828591,66.685709,106.915374,0.975087,1.000000
474,216.974782,77.488651,66.871740,106.966968,0.976791,1.000000
475,216.237732,77.084339,67.065295,107.041884,0.975681,1.000000
476,215.359474,76.849981,67.296083,107.066962,0.975552,1.000000
477,214.444349,76.761083,67.547014,107.046744,0.974948,1.000000
478,213.512820,76.359308,67.782522,107.110411,0.975636,1.000000
479,212.649820,76.086881,68.004136,107.143853,0.976101,1.000000
480,211.681067,75.942154,68.251532,107.138563,0.975970,1.000000
481,210.630118,75.687774,68.525912,107.159853,0.975494,1.000000
482,209.606654,75.345964,68.793196,107.209995,0.974990,1.000000
483,208.785782,74.983473,68.998492,107.267863,0.975506,1.000000
484,207.748117,74.614012,69.259396,107.331382,0.975509,1.000000
485,206.691355,74.222865,69.529065,107.381052,0.975179,1.000000
486,205.612247,73.944184,69.794024,107.410857,0.975816,1.000000
487,204.467364,73.649456,70.082590,107.443142,0.975529,1.000000
488,203.286275,73.266728,70.370256,107.490942,0.975538,1.000000
489,202.041022,73.124149,70.689174,107.477910,0.975199,1.000000
490,200.747097,72.664637,70.994600,107.540276,0.975819,1.000000
491,199.622919,72.286115,71.271536,107.612002,0.975170,1.000000
492,198.309783,72.360896,71.599419,107.518370,0.975518,1.000000
493,197.016856,72.080786,71.916771,107.546005,0.975152,1.000000
494,195.681433,71.598930,72.249918,107.621044,0.974744,1.000000
495,194.415180,71.403532,72.550685,107.627878,0.975132,1.000000
496,192.949657,71.368859,72.923648,107.576741,0.975767,1.000000
497,191.317751,71.062451,73.332385,107.592260,0.973864,1.000000
498,189.898076,70.792777,73.685554,107.606968,0.974183,1.000000
499,188.462865,70.496541,74.038427,107.638908,0.974717,1.000000
500,187.037875,70.457331,74.384862,107.593115,0.973415,1.000000
501,185.353950,70.020379,74.798390,107.641766,0.974265,1.000000
502,183.826675,69.923754,75.171840,107.620793,0.973687,1.000000
503,182.260590,69.310971,75.557122,107.732922,0.973597,1.000000
504,180.638191,69.228453,75.957322,107.688040,0.973819,1.000000
505,178.937599,68.837186,76.382982,107.736808,0.973611,1.000000
506,177.423950,68.449564,76.747411,107.792614,0.973546,1.000000
507,175.829120,68.118538,77.135147,107.833334,0.973449,1.000000
508,174.239185,67.872385,77.517619,107.847466,0.973818,1.000000
509,172.665463,67.422662,77.895513,107.926755,0.973840,1.000000
510,171.102387,67.078643,78.269740,107.983391,0.974317,1.000000
511,169.331465,66.886593,78.700505,107.982325,0.975296,1.000000
512,167.675256,66.687124,79.092595,107.997525,0.975006,1.000000
513,166.074991,66.254161,79.471995,108.071030,0.974912,1.000000
514,164.618210,65.874435,79.821806,108.148785,0.974469,1.000000
515,163.607042,65.753807,80.064920,108.167799,0.974586,1.000000
516,167.051178,66.980317,79.239617,107.918979,0.975103,1.000000
517,174.727109,68.752388,77.461834,107.644135,0.974708,1.000000
518,178.054548,70.451623,76.691083,107.312594,0.976196,1.000000
519,176.671822,70.485533,77.024016,107.243678,0.976025,1.000000
520,174.795703,70.279995,77.460827,107.265373,0.975804,1.000000
521,173.645821,70.208230,77.741522,107.267844,0.975997,1.000000
522,172.325274,70.164162,78.054137,107.251829,0.976085,1.000000
523,170.788162,69.982719,78.414766,107.251395,0.976843,1.000000
524,169.219989,69.858717,78.782760,107.260462,0.976637,1.000000
525,167.763622,69.828942,79.128942,107.234094,0.976674,1.000000
526,166.199985,69.622374,79.508686,107.257536,0.977175,1.000000
527,164.668833,69.424442,79.876264,107.288358,0.977258,1.000000
528,163.110085,69.302347,80.252983,107.292414,0.977054,1.000000
529,161.634879,69.197657,80.597968,107.306989,0.976833,1.000000
530,160.228312,69.104971,80.920496,107.301003,0.977050,1.000000
531,158.787541,69.056565,81.260094,107.296164,0.976013,1.000000
532,157.369833,69.042830,81.592482,107.277488,0.976096,1.000000
533,156.037510,69.138627,81.896167,107.233511,0.976449,1.000000
534,154.622222,69.282656,82.228621,107.180881,0.977057,1.000000
535,153.118882,68.788720,82.602798,107.335168,0.973401,1.000000
536,151.916710,68.911505,82.871347,107.270173,0.974013,1.000000
537,150.732458,68.857132,83.148155,107.285148,0.973860,1.000000
538,149.384277,68.766858,83.448212,107.288314,0.973297,1.000000
539,146.184113,68.440857,84.176959,107.306084,0.973811,1.000000
540,138.884904,65.981120,85.830476,107.811492,0.970136,1.000000
541,131.486489,62.706567,87.531760,108.560581,0.967782,1.000000
542,127.707636,60.855996,88.442566,108.973598,0.966095,1.000000
543,126.599676,60.821629,88.715879,108.955624,0.966036,1.000000
544,125.943863,61.261871,88.858035,108.845521,0.966812,1.000000
545,124.693183,61.711819,89.157930,108.726802,0.966256,1.000000
546,123.509295,62.133337,89.419278,108.611620,0.965671,1.000000
547,122.521628,62.316821,89.635395,108.567142,0.966851,1.000000
548,121.561762,62.750393,89.850622,108.460040,0.965572,1.000000
549,120.632702,63.046248,90.065137,108.376454,0.967056,1.000000
550,119.590574,63.915655,90.330091,108.143091,0.970787,1.000000
551,118.762643,64.237375,90.508642,108.061730,0.969934,1.000000
552,117.901479,64.351541,90.708539,108.032728,0.970216,1.000000
553,117.191265,64.620701,90.867339,107.968322,0.969841,1.000000
554,116.325335,64.996574,91.062439,107.875172,0.970374,1.000000
555,115.650873,65.432309,91.218123,107.766169,0.970851,1.000000
556,114.806416,65.750933,91.403568,107.695278,0.970648,1.000000
557,114.139171,65.873731,91.563861,107.663064,0.971366,1.000000
558,113.404654,66.235585,91.740777,107.578877,0.971813,1.000000
559,112.747565,66.479544,91.896518,107.529382,0.971752,1.000000
560,112.002178,66.699740,92.066649,107.482949,0.971888,1.000000
561,111.267020,67.007878,92.227130,107.412345,0.971511,1.000000
562,110.480316,67.357277,92.408683,107.327082,0.972667,1.000000
563,109.838421,67.526506,92.556457,107.287792,0.972574,1.000000
564,109.054662,67.875563,92.732026,107.210227,0.972844,1.000000
565,108.478517,68.249798,92.851467,107.128175,0.971402,1.000000
566,107.791792,68.682762,93.008282,107.031163,0.971968,1.000000
567,107.062383,68.966551,93.166098,106.965591,0.971460,1.000000
568,106.315535,69.397519,93.330059,106.878615,0.971510,1.000000
569,105.719090,69.659858,93.461405,106.807842,0.971958,1.000000
570,105.040611,69.983617,93.617911,106.729039,0.972621,1.000000
571,104.342641,70.243716,93.762921,106.676373,0.972011,1.000000
572,103.707468,70.496636,93.913746,106.618864,0.972110,1.000000
573,102.984683,70.719598,94.068097,106.567653,0.972822,1.000000
574,102.257123,70.943700,94.223835,106.523305,0.973391,1.000000
575,101.692201,71.342298,94.360931,106.422866,0.973268,1.000000
576,100.933388,71.753659,94.525058,106.340193,0.973010,1.000000
577,100.227559,71.919722,94.672275,106.305500,0.972927,1.000000
578,99.591435,72.230365,94.808879,106.224786,0.973425,1.000000
579,98.799824,72.553849,94.991793,106.150300,0.974160,1.000000
580,98.150562,72.876820,95.135043,106.090789,0.973938,1.000000
581,97.444573,73.149379,95.283689,106.034319,0.974253,1.000000
582,96.888332,73.452441,95.399948,105.969751,0.974232,1.000000
583,96.124952,73.629258,95.564553,105.941360,0.974440,1.000000
584,95.490515,73.867864,95.708302,105.892406,0.975113,1.000000
585,94.901891,74.131522,95.833952,105.837618,0.975711,1.000000
586,94.400620,74.508401,95.945204,105.761581,0.975024,1.000000
587,93.795661,74.747799,96.073685,105.703893,0.975824,1.000000
588,93.344900,75.109256,96.155775,105.633014,0.975873,1.000000
589,92.832337,75.278100,96.269356,105.593954,0.975715,1.000000
590,92.505648,75.532140,96.341218,105.538267,0.975253,1.000000
591,92.044831,75.752413,96.438210,105.491351,0.976725,1.000000
592,91.675812,75.957380,96.519279,105.442207,0.976274,1.000000
593,91.427623,76.174285,96.567802,105.401895,0.976748,1.000000
594,91.093576,76.465289,96.649682,105.345601,0.978007,1.000000
595,90.855685,76.774109,96.700862,105.271732,0.977714,1.000000
596,90.683053,77.413553,96.733653,105.108811,0.976982,1.000000
597,90.457386,77.756948,96.769471,105.041655,0.977774,1.000000
598,90.366004,78.151975,96.774778,104.954876,0.978647,1.000000
599,90.172392,78.520390,96.806635,104.877635,0.978193,1.000000
600,90.106463,79.083187,96.827069,104.749355,0.978496,1.000000
601,90.010687,79.438580,96.830268,104.668254,0.978276,1.000000
602,89.946358,79.837403,96.826642,104.573512,0.977977,1.000000
603,89.917104,80.149869,96.831153,104.506744,0.978310,1.000000
604,89.904787,80.549336,96.818105,104.412790,0.977962,1.000000
605,89.924699,81.022662,96.806798,104.305036,0.978719,1.000000
606,89.884134,81.441545,96.804096,104.211285,0.977648,1.000000
607,89.911167,81.691128,96.792273,104.154465,0.978136,1.000000
608,89.795890,82.061632,96.805466,104.068664,0.978621,1.000000
609,89.770985,82.530567,96.800986,103.960259,0.978103,1.000000
610,89.648512,82.893112,96.816975,103.877421,0.978454,1.000000
611,89.662359,83.477173,96.812478,103.739196,0.978312,1.000000
612,89.493864,83.865786,96.830269,103.654982,0.978246,1.000000
613,89.363986,84.249697,96.850654,103.578794,0.977967,1.000000
614,89.276934,84.519182,96.855116,103.521102,0.978175,1.000000
615,89.233775,84.901730,96.853721,103.435224,0.978179,1.000000
616,89.213898,85.157717,96.853788,103.369839,0.977545,1.000000
617,89.138675,85.504532,96.850124,103.286945,0.977486,1.000000
618,89.093121,85.797892,96.853925,103.220789,0.976896,1.000000
619,88.994618,86.150200,96.880398,103.132469,0.976780,1.000000
620,88.942028,86.573126,96.885501,103.026406,0.976763,1.000000
621,88.804656,86.908279,96.904911,102.954010,0.976051,1.000000
622,88.730067,87.327089,96.907245,102.859522,0.976406,1.000000
623,88.611773,87.703715,96.930933,102.780278,0.975983,1.000000
624,88.518194,87.996015,96.945975,102.710121,0.974816,1.000000
625,88.393592,88.418187,96.967870,102.609275,0.976047,1.000000
626,88.263234,89.185267,97.011133,102.413041,0.975980,1.000000
627,88.086654,89.481742,97.052821,102.342964,0.975790,1.000000
628,87.984354,90.165271,97.085741,102.159817,0.977664,1.000000
629,87.934602,90.782817,97.099455,101.995816,0.978822,1.000000
630,87.833035,91.271756,97.118364,101.872706,0.978688,1.000000
631,87.849475,91.710226,97.106204,101.767209,0.979050,1.000000
632,87.777274,91.982044,97.120310,101.702848,0.978965,1.000000
633,87.834892,92.313898,97.102173,101.628234,0.979797,1.000000
634,87.823335,92.701361,97.105109,101.532807,0.979837,1.000000
635,87.778974,93.021524,97.106635,101.459018,0.979523,1.000000
636,87.817028,93.286913,97.090083,101.399774,0.980155,1.000000
637,87.795619,93.757226,97.078663,101.286703,0.980116,1.000000
638,87.904350,94.210509,97.049778,101.180305,0.980185,1.000000
639,87.917400,94.528662,97.033751,101.102604,0.980834,1.000000
640,88.039399,95.034591,96.996667,100.988499,0.980808,1.000000
641,88.169708,95.547474,96.966511,100.861131,0.981144,1.000000
642,88.327773,96.016863,96.923251,100.753898,0.980581,1.000000
643,88.476606,96.469065,96.873567,100.647580,0.980265,1.000000
644,88.622270,96.902412,96.836837,100.551957,0.980635,1.000000
645,88.965680,97.450111,96.739786,100.424867,0.980195,1.000000
646,89.192272,97.995937,96.681082,100.294605,0.981135,1.000000
647,89.403282,98.430216,96.616423,100.198129,0.980510,1.000000
648,89.677724,99.022824,96.532573,100.063382,0.980088,1.000000
649,89.982213,99.554448,96.448044,99.935100,0.979746,1.000000
650,90.398998,100.214350,96.340503,99.790795,0.979883,1.000000
651,90.650232,100.669091,96.277339,99.682075,0.979953,1.000000
652,90.960798,101.241870,96.200380,99.560474,0.980535,1.000000
653,91.269738,101.958302,96.131937,99.396794,0.980440,1.000000
654,91.726201,102.566286,96.011968,99.275427,0.980548,1.000000
655,92.028410,103.139485,95.941692,99.149387,0.980288,1.000000
656,92.503732,103.699972,95.826413,99.022891,0.980412,1.000000
657,92.815561,104.343206,95.756635,98.869192,0.980770,1.000000
658,93.383648,104.821684,95.632100,98.765297,0.981246,1.000000
659,93.804292,105.517438,95.533703,98.602396,0.981178,1.000000
660,94.359995,106.009675,95.397579,98.506700,0.981955,1.000000
661,94.835523,106.697103,95.285072,98.354728,0.982197,1.000000
662,95.288420,107.321908,95.170312,98.218805,0.981431,1.000000
663,95.699746,107.906852,95.070995,98.080454,0.982020,1.000000
664,96.187899,108.534286,94.961350,97.940722,0.982032,1.000000
665,96.607688,109.278980,94.860163,97.779628,0.981704,1.000000
666,97.058642,109.848065,94.760145,97.647920,0.981404,1.000000
667,97.486991,110.552178,94.665683,97.479282,0.982092,1.000000
668,97.889734,111.204717,94.563150,97.340514,0.981428,1.000000
669,98.341220,111.922352,94.467230,97.182559,0.981660,1.000000
670,98.831391,112.583675,94.348917,97.040065,0.982202,1.000000
671,99.229739,113.217803,94.244024,96.895083,0.982034,1.000000
672,99.720426,113.241156,94.132144,96.892768,0.982196,1.000000
673,101.694827,109.711321,93.729694,97.678815,0.980451,1.000000
674,106.030519,104.955060,92.788217,98.704976,0.981835,1.000000
675,108.321259,102.036176,92.333344,99.349357,0.983442,1.000000
676,108.374868,100.748985,92.347725,99.624945,0.983027,1.000000
677,108.240957,101.453238,92.354668,99.461678,0.983464,1.000000
678,108.945413,102.595365,92.202060,99.207794,0.982484,1.000000
679,109.307412,103.059002,92.128025,99.116593,0.982965,1.000000
680,109.883253,103.621145,92.010015,98.987239,0.982203,1.000000
681,110.298479,104.296019,91.902616,98.832193,0.982748,1.000000
682,110.745817,104.856461,91.798158,98.695887,0.982631,1.000000
683,111.413832,105.572592,91.652722,98.537272,0.982526,1.000000
684,111.924545,106.201877,91.540847,98.403032,0.983095,1.000000
685,112.542849,106.788169,91.408220,98.278018,0.982102,1.000000
686,113.110161,107.489827,91.274383,98.123830,0.982911,1.000000
687,113.711370,108.122916,91.138973,97.977407,0.982024,1.000000
688,114.389758,108.766193,90.988526,97.839332,0.982357,1.000000
689,114.892120,109.368235,90.893229,97.709783,0.982924,1.000000
690,115.629267,109.897006,90.722198,97.578956,0.982934,1.000000
691,116.319991,110.553743,90.569602,97.444253,0.982472,1.000000
692,116.961277,111.059566,90.437140,97.313993,0.982717,1.000000
693,117.706132,111.666513,90.275694,97.185940,0.983140,1.000000
694,118.385416,112.281113,90.120707,97.070340,0.982677,1.000000
695,119.156468,112.913342,89.951129,96.916834,0.982605,1.000000
696,119.865956,113.555595,89.802252,96.777237,0.983606,1.000000
697,120.660666,114.029524,89.636017,96.676387,0.983526,1.000000
698,121.449295,114.758100,89.453588,96.509309,0.982995,1.000000
699,122.262971,115.284515,89.269122,96.394571,0.982851,1.000000
700,123.002534,115.858788,89.099893,96.286225,0.983395,1.000000
701,123.845098,116.468335,88.914635,96.159901,0.983039,1.000000
702,124.634304,117.103126,88.742151,96.023351,0.982843,1.000000
703,125.448430,117.761301,88.568334,95.880204,0.982897,1.000000
704,126.330114,118.311207,88.375444,95.749854,0.982845,1.000000
705,127.163042,118.945973,88.174619,95.631176,0.983624,1.000000
706,128.069335,119.409047,87.978946,95.535860,0.983187,1.000000
707,129.013272,120.088168,88.241775,96.141974,0.983716,1.000000
708,129.943002,120.743980,88.033553,95.978297,0.983267,1.000000
709,130.886060,121.380379,87.850783,95.830469,0.983378,1.000000
710,131.794876,121.917924,87.626692,95.727881,0.983556,1.000000
711,132.765481,122.499666,87.422131,95.584708,0.983307,1.000000
712,133.763041,123.116412,87.194028,95.437464,0.983064,1.000000
713,134.625435,123.620026,87.013273,95.334401,0.982581,1.000000
714,135.631200,124.065662,86.795330,95.236342,0.983721,1.000000
715,136.602033,124.817319,86.605458,95.034072,0.983039,1.000000
716,137.510174,125.319915,86.399471,94.930937,0.982998,1.000000
717,138.458629,125.920511,86.177321,94.799245,0.983355,1.000000
718,139.411101,126.484098,85.982238,94.657133,0.983069,1.000000
719,140.378626,126.999123,85.766569,94.535258,0.982754,1.000000
720,141.267742,127.470622,85.566949,94.425593,0.982838,1.000000
721,139.186696,127.309004,86.050982,94.464702,0.982718,1.000000
722,131.999299,125.314040,87.659113,94.915170,0.983154,1.000000
723,128.231780,123.082529,88.429680,95.473051,0.983865,1.000000
724,129.039214,122.223552,88.272112,95.651774,0.983317,1.000000
725,130.778146,122.694889,87.874244,95.529692,0.983458,1.000000
726,131.680322,123.398761,87.686250,95.356202,0.983398,1.000000
727,132.308540,123.939637,87.573286,95.229873,0.983526,1.000000
728,133.314394,124.267228,87.323409,95.158824,0.983573,1.000000
729,134.288974,124.866145,87.100760,95.030070,0.983140,1.000000
730,135.093770,125.387487,86.941291,94.895178,0.983096,1.000000
731,135.991715,125.870267,86.757193,94.782148,0.983827,1.000000
732,136.798223,126.330093,86.543711,94.700865,0.983515,1.000000
733,137.742103,126.912215,86.352257,94.553401,0.983374,1.000000
734,138.673257,127.311193,86.144130,94.454438,0.983122,1.000000
735,139.580825,127.733815,85.929872,94.362958,0.983397,1.000000
736,140.483582,128.112587,85.731451,94.262952,0.983109,1.000000
737,141.380354,128.528008,85.526631,94.173984,0.983348,1.000000
738,142.469471,128.903560,85.288234,94.078333,0.983298,1.000000
739,143.550287,129.394024,85.066629,93.961192,0.982900,1.000000
740,144.487949,129.796244,84.854821,93.874384,0.983134,1.000000
741,145.612373,130.138285,84.621587,93.805478,0.983436,1.000000
742,146.800825,130.459165,84.344918,93.723284,0.983333,1.000000
743,147.864104,130.866359,84.116467,93.615991,0.983273,1.000000
744,149.012325,131.336042,83.890871,93.521263,0.982910,1.000000
745,150.217928,131.751226,83.614948,93.416602,0.983255,1.000000
746,151.417831,132.052057,83.349970,93.335641,0.983863,1.000000
747,152.687935,132.387671,83.074779,93.246803,0.983416,1.000000
748,153.832719,132.791504,82.828778,93.163062,0.983736,1.000000
749,155.171545,133.108275,82.535804,93.071714,0.983326,1.000000
750,156.026559,133.252082,82.351877,93.027666,0.984184,1.000000
751,154.846652,130.479478,82.528927,93.625652,0.982468,1.000000
752,154.433683,125.269481,82.571263,94.654392,0.982100,1.000000
753,156.008328,122.667521,81.791804,95.269810,0.979744,1.000000
754,158.252135,120.795649,81.268570,95.732077,0.978709,1.000000
755,159.657141,120.874945,80.947231,95.678918,0.979033,1.000000
756,160.461068,121.339641,80.787198,95.562119,0.980221,1.000000
757,161.381862,121.572820,80.575009,95.508471,0.980172,1.000000
758,162.466114,121.693602,80.315343,95.503374,0.980186,1.000000
759,163.388771,121.992703,80.107266,95.458857,0.980648,1.000000
760,164.413420,122.336865,79.851291,95.374825,0.979172,1.000000
761,165.258190,122.668241,79.633432,95.297841,0.980031,1.000000
762,166.162201,122.862794,79.422913,95.260121,0.980497,1.000000
763,167.022597,123.092654,79.234543,95.212905,0.981253,1.000000
764,167.879036,123.210879,79.042345,95.195671,0.981416,1.000000
765,168.608549,123.384523,78.872591,95.141490,0.981084,1.000000
766,169.263679,123.517501,78.709567,95.112954,0.981578,1.000000
767,169.984078,123.609646,78.540355,95.100942,0.981955,1.000000
768,170.582072,123.621777,78.399275,95.088565,0.982093,1.000000
769,171.153568,123.619697,78.254663,95.118946,0.981801,1.000000
770,171.751266,123.456287,78.094636,95.152995,0.981997,1.000000
771,172.137932,123.071328,78.015417,95.249876,0.981665,1.000000
772,172.734753,122.801776,77.883630,95.310057,0.982929,1.000000
773,174.079838,123.891333,77.576606,95.051133,0.982970,1.000000
774,175.511520,125.905691,78.045822,94.552341,0.983508,1.000000
775,177.509917,128.213086,77.602321,94.063741,0.983539,1.000000
776,180.434948,132.476583,76.971405,93.115155,0.984715,1.000000
777,183.420733,137.787111,76.309932,91.938207,0.983729,1.000000
778,185.489469,143.257699,75.875542,90.700324,0.984122,1.000000
779,186.497004,148.078198,75.637830,89.606480,0.983542,1.000000
780,187.942656,153.458558,75.299380,88.371081,0.983512,1.000000
781,189.271405,158.603380,74.991458,87.188549,0.983040,1.000000
782,190.711586,163.517348,74.642786,86.047959,0.983174,1.000000
783,192.402483,168.479996,74.212668,84.889630,0.983060,1.000000
784,193.171520,172.679670,73.982543,83.907493,0.984072,1.000000
785,192.929340,176.162864,74.005222,83.101986,0.984560,1.000000
786,192.270144,178.851545,74.114077,82.476332,0.984388,1.000000
787,192.881560,181.569165,73.946995,81.829655,0.985219,1.000000
788,192.531350,181.952606,74.040689,81.747889,0.984301,1.000000
789,192.723482,181.396590,73.998778,81.873991,0.984764,1.000000
790,192.647612,181.168170,74.021439,81.925404,0.984576,1.000000
791,192.611822,180.865217,74.018485,82.001542,0.984805,1.000000
792,192.597387,180.402790,74.040990,82.113981,0.985220,1.000000
793,192.629332,179.941545,74.035796,82.219872,0.984887,1.000000
794,192.587433,179.382895,74.055462,82.355260,0.984843,1.000000
795,192.576257,178.788201,74.057972,82.491188,0.985386,1.000000
796,192.663156,178.132423,74.055504,82.649649,0.985332,1.000000
797,192.668730,177.534684,74.061767,82.792569,0.985078,1.000000
798,192.680708,176.783660,74.062539,82.965663,0.985391,1.000000
799,192.698186,175.977892,74.066006,83.154337,0.985471,1.000000
800,192.751542,175.288740,74.070498,83.314637,0.985307,1.000000
801,192.852142,174.459557,74.053714,83.513468,0.984864,1.000000
802,192.888660,173.667562,74.051706,83.695484,0.984620,1.000000
803,192.921730,172.954737,74.043779,83.859579,0.985421,1.000000
804,192.970238,172.098657,74.048892,84.058053,0.984987,1.000000
805,193.058854,171.127774,74.036402,84.281566,0.985058,1.000000
806,193.114037,170.143531,74.034144,84.508176,0.985211,1.000000
807,193.139286,169.153603,74.040011,84.734333,0.984979,1.000000
808,193.207560,168.233952,74.028747,84.947406,0.984773,1.000000
809,193.302241,167.292472,74.012724,85.163456,0.984273,1.000000
810,193.317142,166.433556,74.018335,85.358008,0.984495,1.000000
811,193.355913,165.550950,74.014865,85.569013,0.984964,1.000000
812,193.371839,164.795139,74.019950,85.740128,0.984479,1.000000
813,193.383595,163.725620,74.019041,85.987005,0.984591,1.000000
814,193.301752,162.587204,74.037710,86.258180,0.985081,1.000000
815,192.595624,160.987020,74.215155,86.624634,0.985418,1.000000
816,189.371836,157.288919,74.902391,87.563322,0.983700,1.000000
817,186.763245,150.165992,75.582756,89.111173,0.979079,1.000000
818,187.584987,147.422570,75.285880,89.772687,0.980460,1.000000
819,188.092727,144.567011,75.082406,90.425067,0.975941,1.000000
820,186.494363,142.127085,75.257154,91.138550,0.972928,1.000000
821,184.168423,140.291037,75.693423,91.701511,0.968976,1.000000
822,184.186986,139.316975,75.689052,91.995762,0.966338,1.000000
823,184.360897,137.909150,75.602328,92.344764,0.964195,1.000000
824,183.889837,136.165517,75.677699,92.740848,0.963144,1.000000
825,182.791205,134.332724,75.936271,93.095156,0.966735,1.000000
826,182.051302,133.043722,76.110885,93.303449,0.969199,1.000000
827,181.656783,132.531725,76.309879,93.324041,0.973913,1.000000
828,182.205808,132.671287,76.333421,93.194801,0.978719,1.000000
829,183.041582,132.400211,76.362489,93.164801,0.980308,1.000000
830,183.843397,132.942896,76.194179,93.063667,0.974671,1.000000
831,184.269297,133.827775,76.000221,92.892917,0.983045,1.000000
832,184.226883,133.301887,76.037438,92.981266,0.984259,1.000000
833,184.433804,132.775202,75.994363,93.083960,0.985117,1.000000
834,184.506336,132.474589,75.969396,93.155805,0.983906,1.000000
835,184.633258,132.081656,75.935662,93.240106,0.984178,1.000000
836,184.645193,131.615225,75.935823,93.345661,0.984211,1.000000
837,184.683404,131.155373,75.933795,93.437423,0.983762,1.000000
838,184.651525,130.683661,75.930182,93.542352,0.984389,1.000000
839,184.715058,130.324282,75.927732,93.634974,0.983844,1.000000
840,184.693083,130.057464,75.935341,93.684739,0.983590,1.000000
841,184.654465,129.563836,75.929834,93.796487,0.983626,1.000000
842,184.696266,129.231025,75.920000,93.869927,0.983367,1.000000
843,184.728185,128.843581,75.898526,93.964845,0.983662,1.000000
844,184.736220,128.440701,75.902016,94.044973,0.983705,1.000000
845,184.723061,127.950123,75.888035,94.164724,0.983681,1.000000
846,184.704978,127.673859,75.891577,94.225387,0.983885,1.000000
847,184.698627,127.343007,75.907196,94.307448,0.983576,1.000000
848,184.718462,127.015000,75.890411,94.369311,0.983507,1.000000
849,184.697728,126.742229,75.891019,94.443581,0.983843,1.000000
850,184.598218,126.514178,75.917617,94.479048,0.983881,1.000000
851,184.574796,126.078611,75.899779,94.577050,0.983366,1.000000
852,184.570950,125.874962,75.908894,94.627136,0.982635,1.000000
853,184.452090,125.626596,75.944015,94.681517,0.983707,1.000000
854,184.388890,125.470996,75.956658,94.709616,0.984340,1.000000
855,184.310961,125.232536,75.959153,94.773502,0.983861,1.000000
856,184.335416,125.046436,75.963424,94.808729,0.983364,1.000000
857,184.249468,124.847090,75.975625,94.856536,0.983523,1.000000
858,184.206700,124.737606,75.983289,94.878342,0.982808,1.000000
859,184.204632,124.550912,75.976294,94.917818,0.983527,1.000000
860,184.195970,124.366125,75.970106,94.966925,0.983851,1.000000
861,184.191299,124.209789,75.979455,94.999081,0.983996,1.000000
862,184.180780,124.079897,75.979361,95.027539,0.983340,1.000000
863,184.158012,123.958042,75.984962,95.048019,0.982897,1.000000
864,184.186282,123.755235,75.967369,95.098824,0.983302,1.000000
865,184.199248,123.584284,75.961920,95.131025,0.983328,1.000000
866,184.210090,123.469173,75.958026,95.157875,0.982945,1.000000
867,184.258593,123.280848,75.949370,95.204309,0.982840,1.000000
868,184.298054,123.051663,75.945189,95.252805,0.983859,1.000000
869,184.329855,122.927888,75.161628,95.289116,0.983721,1.000000
870,184.375098,122.673390,75.911980,95.336465,0.983189,1.000000
871,184.445668,122.499201,75.900624,95.373248,0.982677,1.000000
872,184.509751,122.326191,75.893977,95.413197,0.983715,1.000000
873,184.552780,122.129275,75.100888,95.477662,0.983768,1.000000
874,184.533496,121.916691,75.861491,95.513670,0.983745,1.000000
875,184.650562,121.676796,75.076177,95.584146,0.983825,1.000000
876,184.632742,121.433756,75.077563,95.648654,0.983047,1.000000
877,184.634339,121.306974,75.069576,95.676490,0.983247,1.000000
878,184.677203,121.308689,75.061811,95.673671,0.983629,1.000000
879,186.518562,122.827309,74.620978,95.331788,0.983450,1.000000
880,191.619898,127.162749,74.314204,94.344613,0.982751,1.000000
881,195.040052,130.053416,73.569341,93.672688,0.982987,1.000000
882,194.810110,130.785134,73.604797,93.524321,0.983249,1.000000
883,194.183532,130.127562,73.722964,93.658910,0.984108,1.000000
884,194.326031,129.923302,73.700851,93.706122,0.983756,1.000000
885,194.430530,129.858845,73.677069,93.720134,0.983673,1.000000
